unit,region,preproc,model,thresh,score,info_bound,num_iters,runtime
blabla1515_3_A,MLd,surprise,sepnl_spline,1.00,0.168178,228.931000,38.93,453.25
blabla1515_3_A,MLd,surprise,sepnl_dists,0.00,0.171421,228.931000,65.47,913.78
blabla1515_3_A,MLd,surprise,sepnl_dists,0.25,0.148333,228.931000,23.47,470.88
blabla1515_3_A,MLd,surprise,sepnl_dists,0.50,0.164112,228.931000,18.40,1341.24
blabla1515_3_A,MLd,surprise,sepnl_dists,0.75,0.169851,228.931000,9.47,263.22
blabla1515_3_A,MLd,surprise,sepnl_dists,1.00,0.149751,228.931000,38.93,453.25
blabla1515_3_A,MLd,surprise,poisson,0.00,0.226493,228.931000,53.13,599.15
blabla1515_3_A,MLd,surprise,poisson,0.25,0.225682,228.931000,21.40,741.75
blabla1515_3_A,MLd,surprise,poisson,0.50,0.206725,228.931000,29.07,402.07
blabla1515_3_A,MLd,surprise,poisson,0.75,0.261758,228.931000,28.00,347.57
blabla1515_3_A,MLd,surprise,poisson,1.00,0.153722,228.931000,35.93,393.68
blabla1515_3_A,MLd,surprise,binomial,0.00,0.165146,228.931000,105.27,2307.27
blabla1515_3_A,MLd,surprise,binomial,0.25,0.163151,228.931000,25.53,648.97
blabla1515_3_A,MLd,surprise,binomial,0.50,0.153250,228.931000,35.40,790.23
blabla1515_3_A,MLd,surprise,binomial,0.75,0.174247,228.931000,45.87,438.93
blabla1515_3_A,MLd,surprise,binomial,1.00,0.185268,228.931000,44.93,548.47
blabla1515_3_A,MLd,surprise,leglm,0.00,0.284472,228.931000,31.87,698.65
blabla1515_3_A,MLd,surprise,leglm,0.25,0.271656,228.931000,14.40,842.35
blabla1515_3_A,MLd,surprise,leglm,0.50,0.260857,228.931000,20.93,400.33
blabla1515_3_A,MLd,surprise,leglm,0.75,0.289994,228.931000,18.20,509.44
blabla1515_3_A,MLd,surprise,leglm,1.00,0.186898,228.931000,25.33,848.62
gr0869_5,OV,rawspectrogram,linear,0.00,0.449562,46.567300,451.40,10333.34
gr0869_5,OV,rawspectrogram,linear,0.25,0.457464,46.567300,232.13,2121.29
gr0869_5,OV,rawspectrogram,linear,0.50,0.533733,46.567300,458.80,3393.25
gr0869_5,OV,rawspectrogram,linear,0.75,0.540420,46.567300,117.47,1886.74
gr0869_5,OV,rawspectrogram,linear,1.00,0.537098,46.567300,50.40,376.80
gr0869_5,OV,rawspectrogram,sepnl_spline,0.00,0.532220,46.567300,451.40,10333.34
gr0869_5,OV,rawspectrogram,sepnl_spline,0.25,0.529716,46.567300,232.13,2121.29
gr0869_5,OV,rawspectrogram,sepnl_spline,0.50,0.536763,46.567300,458.80,3393.25
gr0869_5,OV,rawspectrogram,sepnl_spline,0.75,0.515809,46.567300,117.47,1886.74
gr0869_5,OV,rawspectrogram,sepnl_spline,1.00,0.558492,46.567300,50.40,376.80
gr0869_5,OV,rawspectrogram,sepnl_dists,0.00,0.536096,46.567300,451.40,10333.34
gr0869_5,OV,rawspectrogram,sepnl_dists,0.25,0.536913,46.567300,232.13,2121.29
gr0869_5,OV,rawspectrogram,sepnl_dists,0.50,0.545531,46.567300,458.80,3393.25
gr0869_5,OV,rawspectrogram,sepnl_dists,0.75,0.554666,46.567300,117.47,1886.74
gr0869_5,OV,rawspectrogram,sepnl_dists,1.00,0.555704,46.567300,50.40,376.80
gr0869_5,OV,rawspectrogram,poisson,0.00,0.504495,46.567300,335.07,2975.54
gr0869_5,OV,rawspectrogram,poisson,0.25,0.504794,46.567300,122.47,1765.31
gr0869_5,OV,rawspectrogram,poisson,0.50,0.540502,46.567300,423.07,6150.39
gr0869_5,OV,rawspectrogram,poisson,0.75,0.546815,46.567300,149.47,942.58
gr0869_5,OV,rawspectrogram,poisson,1.00,0.543389,46.567300,62.27,548.58
gr0869_5,OV,rawspectrogram,binomial,0.00,0.419618,46.567300,500.87,5542.98
gr0869_5,OV,rawspectrogram,binomial,0.25,0.424462,46.567300,415.87,4198.32
gr0869_5,OV,rawspectrogram,binomial,0.50,0.497032,46.567300,906.80,10812.10
gr0869_5,OV,rawspectrogram,binomial,0.75,0.541627,46.567300,329.13,3140.05
gr0869_5,OV,rawspectrogram,binomial,1.00,0.542121,46.567300,73.00,832.97
gr0869_5,OV,rawspectrogram,leglm,0.00,0.544511,46.567300,276.80,3080.29
gr0869_5,OV,rawspectrogram,leglm,0.25,0.546027,46.567300,162.00,1248.28
gr0869_5,OV,rawspectrogram,leglm,0.50,0.545888,46.567300,130.93,897.11
gr0869_5,OV,rawspectrogram,leglm,0.75,0.552070,46.567300,78.40,530.48
gr0869_5,OV,rawspectrogram,leglm,1.00,0.543483,46.567300,54.20,741.35
gr0869_5,OV,lyons,linear,0.00,0.500136,46.567300,169.60,1781.95
gr0869_5,OV,lyons,linear,0.25,0.609093,46.567300,262.93,1798.18
gr0869_5,OV,lyons,linear,0.50,0.631937,46.567300,160.27,2459.66
gr0869_5,OV,lyons,linear,0.75,0.638613,46.567300,100.07,1387.39
gr0869_5,OV,lyons,linear,1.00,0.625281,46.567300,86.07,616.67
gr0869_5,OV,lyons,sepnl_spline,0.00,0.604983,46.567300,169.60,1781.95
gr0869_5,OV,lyons,sepnl_spline,0.25,0.640234,46.567300,262.93,1798.18
gr0869_5,OV,lyons,sepnl_spline,0.50,0.643592,46.567300,160.27,2459.66
gr0869_5,OV,lyons,sepnl_spline,0.75,0.651691,46.567300,100.07,1387.39
gr0869_5,OV,lyons,sepnl_spline,1.00,0.639336,46.567300,86.07,616.67
gr0869_5,OV,lyons,sepnl_dists,0.00,0.519379,46.567300,169.60,1781.95
gr0869_5,OV,lyons,sepnl_dists,0.25,0.625936,46.567300,262.93,1798.18
gr0869_5,OV,lyons,sepnl_dists,0.50,0.640409,46.567300,160.27,2459.66
gr0869_5,OV,lyons,sepnl_dists,0.75,0.648834,46.567300,100.07,1387.39
gr0869_5,OV,lyons,sepnl_dists,1.00,0.637929,46.567300,86.07,616.67
gr0869_5,OV,lyons,poisson,0.00,0.608134,46.567300,217.93,2755.72
gr0869_5,OV,lyons,poisson,0.25,0.625322,46.567300,227.13,2153.34
gr0869_5,OV,lyons,poisson,0.50,0.632091,46.567300,266.60,3214.63
gr0869_5,OV,lyons,poisson,0.75,0.644223,46.567300,128.40,961.26
gr0869_5,OV,lyons,poisson,1.00,0.640671,46.567300,108.80,687.09
gr0869_5,OV,lyons,binomial,0.00,0.445115,46.567300,329.80,6093.66
gr0869_5,OV,lyons,binomial,0.25,0.479133,46.567300,241.47,3149.00
gr0869_5,OV,lyons,binomial,0.50,0.615024,46.567300,490.87,2267.99
gr0869_5,OV,lyons,binomial,0.75,0.648699,46.567300,219.93,1213.93
gr0869_5,OV,lyons,binomial,1.00,0.650408,46.567300,107.13,868.25
gr0869_5,OV,lyons,leglm,0.00,0.658726,46.567300,411.67,2385.23
gr0869_5,OV,lyons,leglm,0.25,0.654087,46.567300,282.27,3018.15
gr0869_5,OV,lyons,leglm,0.50,0.661766,46.567300,163.00,1026.41
gr0869_5,OV,lyons,leglm,0.75,0.663674,46.567300,75.67,757.46
gr0869_5,OV,lyons,leglm,1.00,0.657950,46.567300,117.80,917.04
gr0869_5,OV,surprise,linear,0.00,0.545407,46.567300,40.00,5267.88
gr0869_5,OV,surprise,linear,0.25,0.544297,46.567300,59.60,5196.63
gr0869_5,OV,surprise,linear,0.50,0.543192,46.567300,35.47,476.11
gr0869_5,OV,surprise,linear,0.75,0.546749,46.567300,26.67,379.11
gr0869_5,OV,surprise,linear,1.00,0.564942,46.567300,122.40,981.80
gr0869_5,OV,surprise,sepnl_spline,0.00,0.548001,46.567300,40.00,5267.88
gr0869_5,OV,surprise,sepnl_spline,0.25,0.543565,46.567300,59.60,5196.63
gr0869_5,OV,surprise,sepnl_spline,0.50,0.541172,46.567300,35.47,476.11
gr0869_5,OV,surprise,sepnl_spline,0.75,0.545525,46.567300,26.67,379.11
gr0869_5,OV,surprise,sepnl_spline,1.00,0.568366,46.567300,122.40,981.80
gr0869_5,OV,surprise,sepnl_dists,0.00,0.549223,46.567300,40.00,5267.88
gr0869_5,OV,surprise,sepnl_dists,0.25,0.549586,46.567300,59.60,5196.63
gr0869_5,OV,surprise,sepnl_dists,0.50,0.540738,46.567300,35.47,476.11
gr0869_5,OV,surprise,sepnl_dists,0.75,0.544259,46.567300,26.67,379.11
gr0869_5,OV,surprise,sepnl_dists,1.00,0.564731,46.567300,122.40,981.80
gr0869_5,OV,surprise,poisson,0.00,0.574842,46.567300,62.67,1414.85
gr0869_5,OV,surprise,poisson,0.25,0.573707,46.567300,56.40,1097.22
gr0869_5,OV,surprise,poisson,0.50,0.578164,46.567300,38.40,453.13
gr0869_5,OV,surprise,poisson,0.75,0.580757,46.567300,31.00,436.04
gr0869_5,OV,surprise,poisson,1.00,0.554671,46.567300,130.73,1157.32
gr0869_5,OV,surprise,binomial,0.00,0.440293,46.567300,261.33,3349.97
gr0869_5,OV,surprise,binomial,0.25,0.432620,46.567300,150.87,1722.95
gr0869_5,OV,surprise,binomial,0.50,0.446453,46.567300,121.60,2654.75
gr0869_5,OV,surprise,binomial,0.75,0.501792,46.567300,158.20,1234.51
gr0869_5,OV,surprise,binomial,1.00,0.562434,46.567300,151.27,2412.67
gr0869_5,OV,surprise,leglm,0.00,0.586176,46.567300,42.80,767.64
gr0869_5,OV,surprise,leglm,0.25,0.584333,46.567300,53.73,745.88
gr0869_5,OV,surprise,leglm,0.50,0.586029,46.567300,31.87,1039.51
gr0869_5,OV,surprise,leglm,0.75,0.582255,46.567300,22.80,331.64
gr0869_5,OV,surprise,leglm,1.00,0.567523,46.567300,109.40,2148.33
oo1220_2_A,CM,rawspectrogram,linear,0.00,0.462703,65.453000,1872.40,38667.04
oo1220_2_A,CM,rawspectrogram,linear,0.25,0.471468,65.453000,1094.20,9133.23
oo1220_2_A,CM,rawspectrogram,linear,0.50,0.460423,65.453000,575.87,4213.18
oo1220_2_A,CM,rawspectrogram,linear,0.75,0.459228,65.453000,190.33,1263.31
oo1220_2_A,CM,rawspectrogram,linear,1.00,0.451906,65.453000,141.13,778.40
oo1220_2_A,CM,rawspectrogram,sepnl_spline,0.00,0.538535,65.453000,1872.40,38667.04
oo1220_2_A,CM,rawspectrogram,sepnl_spline,0.25,0.532450,65.453000,1094.20,9133.23
oo1220_2_A,CM,rawspectrogram,sepnl_spline,0.50,0.545201,65.453000,575.87,4213.18
oo1220_2_A,CM,rawspectrogram,sepnl_spline,0.75,0.546012,65.453000,190.33,1263.31
oo1220_2_A,CM,rawspectrogram,sepnl_spline,1.00,0.551043,65.453000,141.13,778.40
oo1220_2_A,CM,rawspectrogram,sepnl_dists,0.00,0.538532,65.453000,1872.40,38667.04
oo1220_2_A,CM,rawspectrogram,sepnl_dists,0.25,0.551635,65.453000,1094.20,9133.23
oo1220_2_A,CM,rawspectrogram,sepnl_dists,0.50,0.549581,65.453000,575.87,4213.18
oo1220_2_A,CM,rawspectrogram,sepnl_dists,0.75,0.551404,65.453000,190.33,1263.31
oo1220_2_A,CM,rawspectrogram,sepnl_dists,1.00,0.554909,65.453000,141.13,778.40
oo1220_2_A,CM,rawspectrogram,poisson,0.00,0.109711,65.453000,2.47,364.49
oo1220_2_A,CM,rawspectrogram,poisson,0.25,0.111165,65.453000,2.27,181.49
oo1220_2_A,CM,rawspectrogram,poisson,0.50,0.418536,65.453000,428.20,2512.31
oo1220_2_A,CM,rawspectrogram,poisson,0.75,0.520866,65.453000,298.27,1424.12
oo1220_2_A,CM,rawspectrogram,poisson,1.00,0.523354,65.453000,90.53,474.12
oo1220_2_A,CM,rawspectrogram,binomial,0.00,0.142583,65.453000,10.27,169.95
oo1220_2_A,CM,rawspectrogram,binomial,0.25,0.196941,65.453000,336.73,1607.67
oo1220_2_A,CM,rawspectrogram,binomial,0.50,0.409170,65.453000,683.13,4867.28
oo1220_2_A,CM,rawspectrogram,binomial,0.75,0.521236,65.453000,415.67,1840.41
oo1220_2_A,CM,rawspectrogram,binomial,1.00,0.531692,65.453000,111.47,564.96
oo1220_2_A,CM,rawspectrogram,leglm,0.00,0.165415,65.453000,169.00,937.99
oo1220_2_A,CM,rawspectrogram,leglm,0.25,0.287483,65.453000,396.33,4897.14
oo1220_2_A,CM,rawspectrogram,leglm,0.50,0.478298,65.453000,557.33,2621.42
oo1220_2_A,CM,rawspectrogram,leglm,0.75,0.538133,65.453000,229.13,2525.78
oo1220_2_A,CM,rawspectrogram,leglm,1.00,0.533463,65.453000,87.93,446.06
oo1220_2_A,CM,lyons,linear,0.00,0.533296,65.453000,1422.80,41562.96
oo1220_2_A,CM,lyons,linear,0.25,0.538861,65.453000,436.20,3176.23
oo1220_2_A,CM,lyons,linear,0.50,0.537113,65.453000,347.47,4864.05
oo1220_2_A,CM,lyons,linear,0.75,0.525383,65.453000,187.67,1071.12
oo1220_2_A,CM,lyons,linear,1.00,0.495925,65.453000,149.60,690.82
oo1220_2_A,CM,lyons,sepnl_spline,0.00,0.582108,65.453000,1422.80,41562.96
oo1220_2_A,CM,lyons,sepnl_spline,0.25,0.589483,65.453000,436.20,3176.23
oo1220_2_A,CM,lyons,sepnl_spline,0.50,0.574411,65.453000,347.47,4864.05
oo1220_2_A,CM,lyons,sepnl_spline,0.75,0.577836,65.453000,187.67,1071.12
oo1220_2_A,CM,lyons,sepnl_spline,1.00,0.540358,65.453000,149.60,690.82
oo1220_2_A,CM,lyons,sepnl_dists,0.00,0.566493,65.453000,1422.80,41562.96
oo1220_2_A,CM,lyons,sepnl_dists,0.25,0.584272,65.453000,436.20,3176.23
oo1220_2_A,CM,lyons,sepnl_dists,0.50,0.585558,65.453000,347.47,4864.05
oo1220_2_A,CM,lyons,sepnl_dists,0.75,0.569684,65.453000,187.67,1071.12
oo1220_2_A,CM,lyons,sepnl_dists,1.00,0.535368,65.453000,149.60,690.82
oo1220_2_A,CM,lyons,poisson,0.00,0.105606,65.453000,1.13,171.84
oo1220_2_A,CM,lyons,poisson,0.25,0.136646,65.453000,64.13,590.64
oo1220_2_A,CM,lyons,poisson,0.50,0.230003,65.453000,68.33,441.89
oo1220_2_A,CM,lyons,poisson,0.75,0.560646,65.453000,201.00,920.92
oo1220_2_A,CM,lyons,poisson,1.00,0.536290,65.453000,140.40,616.80
oo1220_2_A,CM,lyons,binomial,0.00,0.172048,65.453000,268.60,1175.57
oo1220_2_A,CM,lyons,binomial,0.25,0.130814,65.453000,123.80,616.36
oo1220_2_A,CM,lyons,binomial,0.50,0.140821,65.453000,224.40,1030.41
oo1220_2_A,CM,lyons,binomial,0.75,0.558183,65.453000,273.07,1748.20
oo1220_2_A,CM,lyons,binomial,1.00,0.560056,65.453000,141.47,956.21
oo1220_2_A,CM,lyons,leglm,0.00,0.140764,65.453000,58.27,416.66
oo1220_2_A,CM,lyons,leglm,0.25,0.213869,65.453000,47.53,308.20
oo1220_2_A,CM,lyons,leglm,0.50,0.317756,65.453000,92.47,785.06
oo1220_2_A,CM,lyons,leglm,0.75,0.577652,65.453000,148.40,1119.63
oo1220_2_A,CM,lyons,leglm,1.00,0.549597,65.453000,143.53,904.48
oo1220_2_A,CM,surprise,linear,0.00,0.535828,65.453000,117.07,1316.92
oo1220_2_A,CM,surprise,linear,0.25,0.534906,65.453000,84.00,906.22
oo1220_2_A,CM,surprise,linear,0.50,0.533703,65.453000,47.07,527.33
oo1220_2_A,CM,surprise,linear,0.75,0.536246,65.453000,31.20,920.53
oo1220_2_A,CM,surprise,linear,1.00,0.537325,65.453000,103.07,857.87
oo1220_2_A,CM,surprise,sepnl_spline,0.00,0.539104,65.453000,117.07,1316.92
oo1220_2_A,CM,surprise,sepnl_spline,0.25,0.520956,65.453000,84.00,906.22
oo1220_2_A,CM,surprise,sepnl_spline,0.50,0.542300,65.453000,47.07,527.33
oo1220_2_A,CM,surprise,sepnl_spline,0.75,0.547018,65.453000,31.20,920.53
oo1220_2_A,CM,surprise,sepnl_spline,1.00,0.548292,65.453000,103.07,857.87
oo1220_2_A,CM,surprise,sepnl_dists,0.00,0.476053,65.453000,117.07,1316.92
oo1220_2_A,CM,surprise,sepnl_dists,0.25,0.476314,65.453000,84.00,906.22
oo1220_2_A,CM,surprise,sepnl_dists,0.50,0.479848,65.453000,47.07,527.33
oo1220_2_A,CM,surprise,sepnl_dists,0.75,0.517875,65.453000,31.20,920.53
oo1220_2_A,CM,surprise,sepnl_dists,1.00,0.493840,65.453000,103.07,857.87
oo1220_2_A,CM,surprise,poisson,0.00,0.518645,65.453000,332.27,6585.80
oo1220_2_A,CM,surprise,poisson,0.25,0.525225,65.453000,134.93,1184.39
oo1220_2_A,CM,surprise,poisson,0.50,0.522918,65.453000,64.53,637.66
oo1220_2_A,CM,surprise,poisson,0.75,0.499002,65.453000,51.27,494.84
oo1220_2_A,CM,surprise,poisson,1.00,0.443636,65.453000,99.27,727.31
oo1220_2_A,CM,surprise,binomial,0.00,0.442862,65.453000,391.67,5604.62
oo1220_2_A,CM,surprise,binomial,0.25,0.447841,65.453000,232.60,3510.20
oo1220_2_A,CM,surprise,binomial,0.50,0.471714,65.453000,88.13,709.88
oo1220_2_A,CM,surprise,binomial,0.75,0.526036,65.453000,102.07,1554.71
oo1220_2_A,CM,surprise,binomial,1.00,0.520817,65.453000,132.53,2169.83
oo1220_2_A,CM,surprise,leglm,0.00,0.600940,65.453000,155.80,2538.10
oo1220_2_A,CM,surprise,leglm,0.25,0.608759,65.453000,102.40,792.66
oo1220_2_A,CM,surprise,leglm,0.50,0.604344,65.453000,58.93,1183.14
oo1220_2_A,CM,surprise,leglm,0.75,0.592319,65.453000,43.73,690.00
oo1220_2_A,CM,surprise,leglm,1.00,0.490283,65.453000,96.07,1283.22
oo1920_6_B,L,rawspectrogram,linear,0.00,0.333184,102.976000,1316.53,40949.00
oo1920_6_B,L,rawspectrogram,linear,0.25,0.341570,102.976000,702.67,5784.54
oo1920_6_B,L,rawspectrogram,linear,0.50,0.355616,102.976000,247.00,2538.19
oo1920_6_B,L,rawspectrogram,linear,0.75,0.332654,102.976000,116.93,1114.84
oo1920_6_B,L,rawspectrogram,linear,1.00,0.297981,102.976000,95.27,772.76
oo1920_6_B,L,rawspectrogram,sepnl_spline,0.00,0.407549,102.976000,1316.53,40949.00
oo1920_6_B,L,rawspectrogram,sepnl_spline,0.25,0.385828,102.976000,702.67,5784.54
oo1920_6_B,L,rawspectrogram,sepnl_spline,0.50,0.360488,102.976000,247.00,2538.19
oo1920_6_B,L,rawspectrogram,sepnl_spline,0.75,0.438405,102.976000,116.93,1114.84
oo1920_6_B,L,rawspectrogram,sepnl_spline,1.00,0.437715,102.976000,95.27,772.76
oo1920_6_B,L,rawspectrogram,sepnl_dists,0.00,0.361296,102.976000,1316.53,40949.00
oo1920_6_B,L,rawspectrogram,sepnl_dists,0.25,0.369921,102.976000,702.67,5784.54
oo1920_6_B,L,rawspectrogram,sepnl_dists,0.50,0.391702,102.976000,247.00,2538.19
oo1920_6_B,L,rawspectrogram,sepnl_dists,0.75,0.398769,102.976000,116.93,1114.84
oo1920_6_B,L,rawspectrogram,sepnl_dists,1.00,0.385283,102.976000,95.27,772.76
oo1920_6_B,L,rawspectrogram,poisson,0.00,0.192336,102.976000,501.40,8055.87
oo1920_6_B,L,rawspectrogram,poisson,0.25,0.197522,102.976000,250.20,2242.60
oo1920_6_B,L,rawspectrogram,poisson,0.50,0.345031,102.976000,322.60,2633.01
oo1920_6_B,L,rawspectrogram,poisson,0.75,0.393084,102.976000,169.07,2495.32
oo1920_6_B,L,rawspectrogram,poisson,1.00,0.447609,102.976000,97.67,1080.24
oo1920_6_B,L,rawspectrogram,binomial,0.00,0.148298,102.976000,502.40,6047.66
oo1920_6_B,L,rawspectrogram,binomial,0.25,0.156427,102.976000,434.53,4748.44
oo1920_6_B,L,rawspectrogram,binomial,0.50,0.308486,102.976000,416.80,2311.26
oo1920_6_B,L,rawspectrogram,binomial,0.75,0.396533,102.976000,236.87,1975.65
oo1920_6_B,L,rawspectrogram,binomial,1.00,0.445640,102.976000,77.47,1073.61
oo1920_6_B,L,rawspectrogram,leglm,0.00,0.192805,102.976000,318.87,3862.93
oo1920_6_B,L,rawspectrogram,leglm,0.25,0.225281,102.976000,210.13,1092.63
oo1920_6_B,L,rawspectrogram,leglm,0.50,0.359089,102.976000,279.13,3221.93
oo1920_6_B,L,rawspectrogram,leglm,0.75,0.411519,102.976000,126.80,1610.09
oo1920_6_B,L,rawspectrogram,leglm,1.00,0.431316,102.976000,80.07,1159.26
oo1920_6_B,L,lyons,linear,0.00,0.300509,102.976000,347.80,8460.88
oo1920_6_B,L,lyons,linear,0.25,0.291461,102.976000,318.73,2629.60
oo1920_6_B,L,lyons,linear,0.50,0.293127,102.976000,199.87,1942.48
oo1920_6_B,L,lyons,linear,0.75,0.284479,102.976000,70.27,1220.75
oo1920_6_B,L,lyons,linear,1.00,0.254239,102.976000,75.93,1455.41
oo1920_6_B,L,lyons,sepnl_spline,0.00,0.352397,102.976000,347.80,8460.88
oo1920_6_B,L,lyons,sepnl_spline,0.25,0.371699,102.976000,318.73,2629.60
oo1920_6_B,L,lyons,sepnl_spline,0.50,0.375437,102.976000,199.87,1942.48
oo1920_6_B,L,lyons,sepnl_spline,0.75,0.370070,102.976000,70.27,1220.75
oo1920_6_B,L,lyons,sepnl_spline,1.00,0.340443,102.976000,75.93,1455.41
oo1920_6_B,L,lyons,sepnl_dists,0.00,0.336513,102.976000,347.80,8460.88
oo1920_6_B,L,lyons,sepnl_dists,0.25,0.301406,102.976000,318.73,2629.60
oo1920_6_B,L,lyons,sepnl_dists,0.50,0.298330,102.976000,199.87,1942.48
oo1920_6_B,L,lyons,sepnl_dists,0.75,0.305492,102.976000,70.27,1220.75
oo1920_6_B,L,lyons,sepnl_dists,1.00,0.343829,102.976000,75.93,1455.41
oo1920_6_B,L,lyons,poisson,0.00,0.124149,102.976000,160.67,4520.48
oo1920_6_B,L,lyons,poisson,0.25,0.115749,102.976000,50.80,611.64
oo1920_6_B,L,lyons,poisson,0.50,0.272058,102.976000,174.33,2874.11
oo1920_6_B,L,lyons,poisson,0.75,0.469474,102.976000,177.73,902.11
oo1920_6_B,L,lyons,poisson,1.00,0.475610,102.976000,100.00,812.12
oo1920_6_B,L,lyons,binomial,0.00,0.120011,102.976000,331.00,4197.96
oo1920_6_B,L,lyons,binomial,0.25,0.177987,102.976000,245.20,1747.07
oo1920_6_B,L,lyons,binomial,0.50,0.282892,102.976000,302.00,3055.42
oo1920_6_B,L,lyons,binomial,0.75,0.457747,102.976000,214.07,1211.07
oo1920_6_B,L,lyons,binomial,1.00,0.461593,102.976000,85.47,792.57
oo1920_6_B,L,lyons,leglm,0.00,0.173143,102.976000,198.53,3170.71
oo1920_6_B,L,lyons,leglm,0.25,0.170358,102.976000,76.67,615.08
oo1920_6_B,L,lyons,leglm,0.50,0.348421,102.976000,176.93,1710.38
oo1920_6_B,L,lyons,leglm,0.75,0.446574,102.976000,121.80,1085.95
oo1920_6_B,L,lyons,leglm,1.00,0.432114,102.976000,92.40,783.88
oo1920_6_B,L,surprise,linear,0.00,0.365551,102.976000,62.73,842.03
oo1920_6_B,L,surprise,linear,0.25,0.371336,102.976000,43.67,792.37
oo1920_6_B,L,surprise,linear,0.50,0.367556,102.976000,31.53,1049.90
oo1920_6_B,L,surprise,linear,0.75,0.365168,102.976000,25.60,375.73
oo1920_6_B,L,surprise,linear,1.00,0.350365,102.976000,142.73,1371.32
oo1920_6_B,L,surprise,sepnl_spline,0.00,0.441174,102.976000,62.73,842.03
oo1920_6_B,L,surprise,sepnl_spline,0.25,0.441839,102.976000,43.67,792.37
oo1920_6_B,L,surprise,sepnl_spline,0.50,0.442280,102.976000,31.53,1049.90
oo1920_6_B,L,surprise,sepnl_spline,0.75,0.324695,102.976000,25.60,375.73
oo1920_6_B,L,surprise,sepnl_spline,1.00,0.414081,102.976000,142.73,1371.32
oo1920_6_B,L,surprise,sepnl_dists,0.00,0.448330,102.976000,62.73,842.03
oo1920_6_B,L,surprise,sepnl_dists,0.25,0.438187,102.976000,43.67,792.37
oo1920_6_B,L,surprise,sepnl_dists,0.50,0.421765,102.976000,31.53,1049.90
oo1920_6_B,L,surprise,sepnl_dists,0.75,0.409510,102.976000,25.60,375.73
oo1920_6_B,L,surprise,sepnl_dists,1.00,0.443586,102.976000,142.73,1371.32
oo1920_6_B,L,surprise,poisson,0.00,0.353301,102.976000,43.00,577.29
oo1920_6_B,L,surprise,poisson,0.25,0.345949,102.976000,41.93,609.78
oo1920_6_B,L,surprise,poisson,0.50,0.332331,102.976000,31.53,777.37
oo1920_6_B,L,surprise,poisson,0.75,0.329776,102.976000,32.80,630.99
oo1920_6_B,L,surprise,poisson,1.00,0.307403,102.976000,93.67,1400.82
oo1920_6_B,L,surprise,binomial,0.00,0.240539,102.976000,79.00,690.26
oo1920_6_B,L,surprise,binomial,0.25,0.233232,102.976000,95.40,783.20
oo1920_6_B,L,surprise,binomial,0.50,0.237798,102.976000,62.73,652.97
oo1920_6_B,L,surprise,binomial,0.75,0.309966,102.976000,90.00,1400.53
oo1920_6_B,L,surprise,binomial,1.00,0.372980,102.976000,102.67,1462.97
oo1920_6_B,L,surprise,leglm,0.00,0.389408,102.976000,43.73,459.17
oo1920_6_B,L,surprise,leglm,0.25,0.384025,102.976000,49.87,939.12
oo1920_6_B,L,surprise,leglm,0.50,0.383432,102.976000,28.93,341.32
oo1920_6_B,L,surprise,leglm,0.75,0.377694,102.976000,22.60,546.34
oo1920_6_B,L,surprise,leglm,1.00,0.342270,102.976000,93.53,1302.84
gg0116_1_A,MLd,rawspectrogram,linear,0.00,0.211409,161.666000,1067.27,52478.82
gg0116_1_A,MLd,rawspectrogram,linear,0.25,0.216776,161.666000,821.93,7810.85
gg0116_1_A,MLd,rawspectrogram,linear,0.50,0.213846,161.666000,454.00,3648.79
gg0116_1_A,MLd,rawspectrogram,linear,0.75,0.212390,161.666000,124.53,1045.66
gg0116_1_A,MLd,rawspectrogram,linear,1.00,0.189050,161.666000,108.13,800.55
gg0116_1_A,MLd,rawspectrogram,sepnl_spline,0.00,0.245921,161.666000,1067.27,52478.82
gg0116_1_A,MLd,rawspectrogram,sepnl_spline,0.25,0.206199,161.666000,821.93,7810.85
gg0116_1_A,MLd,rawspectrogram,sepnl_spline,0.50,0.251009,161.666000,454.00,3648.79
gg0116_1_A,MLd,rawspectrogram,sepnl_spline,0.75,0.256941,161.666000,124.53,1045.66
gg0116_1_A,MLd,rawspectrogram,sepnl_spline,1.00,0.251763,161.666000,108.13,800.55
gg0116_1_A,MLd,rawspectrogram,sepnl_dists,0.00,0.200931,161.666000,1067.27,52478.82
gg0116_1_A,MLd,rawspectrogram,sepnl_dists,0.25,0.203943,161.666000,821.93,7810.85
gg0116_1_A,MLd,rawspectrogram,sepnl_dists,0.50,0.203364,161.666000,454.00,3648.79
gg0116_1_A,MLd,rawspectrogram,sepnl_dists,0.75,0.241323,161.666000,124.53,1045.66
gg0116_1_A,MLd,rawspectrogram,sepnl_dists,1.00,0.257998,161.666000,108.13,800.55
gg0116_1_A,MLd,rawspectrogram,poisson,0.00,0.094867,161.666000,501.00,14011.17
gg0116_1_A,MLd,rawspectrogram,poisson,0.25,0.094869,161.666000,268.33,6425.79
gg0116_1_A,MLd,rawspectrogram,poisson,0.50,0.177333,161.666000,254.27,6577.99
gg0116_1_A,MLd,rawspectrogram,poisson,0.75,0.190084,161.666000,149.20,2862.09
gg0116_1_A,MLd,rawspectrogram,poisson,1.00,0.208105,161.666000,42.93,959.33
gg0116_1_A,MLd,rawspectrogram,binomial,0.00,0.054063,161.666000,173.20,1701.38
gg0116_1_A,MLd,rawspectrogram,binomial,0.25,0.060465,161.666000,449.40,2679.86
